t,w_x,w_y,w_z,phi,theta,psi,x,y,z,v_x,v_y,v_z
154.9956652,0.000933831,-0.000109036,0.749637624,0.001786816,-1.569430119,82.44232487,-2.886477449,2402.350856,2.58693025,-0.036097674,30.9989861,0.034499809
155.0916972,0.000919413,-5.34E-05,0.749907435,0.001728912,-1.569362339,82.51432711,-2.889945531,2405.328674,2.590244322,-0.036131421,31.01819245,0.034526691
155.1877292,0.000902523,1.51E-06,0.750177246,0.001664458,-1.569304055,82.58635528,-2.893416759,2408.308335,2.593561113,-0.036163984,31.03739881,0.034554711
155.2837613,0.000883189,5.57E-05,0.750447057,0.001594642,-1.569255944,82.65840936,-2.89689103,2411.289841,2.596880738,-0.036195252,31.05660516,0.034583693
155.3797933,0.000861444,0.000109017,0.750716869,0.001520677,-1.569218519,82.73048937,-2.900368233,2414.273192,2.600203288,-0.036225139,31.07581152,0.034613462
155.4758253,0.000837325,0.000161377,0.750986681,0.001443807,-1.569192124,82.80259529,-2.903848252,2417.258387,2.603528829,-0.036253582,31.09501788,0.034643835
155.5718573,0.000810876,0.000212676,0.751256493,0.001365303,-1.56917694,82.87472713,-2.907330964,2420.245426,2.606857403,-0.03628054,31.11422424,0.034674626
155.6678893,0.000782145,0.00026282,0.751526305,0.001286463,-1.569172978,82.94688488,-2.910816242,2423.23431,2.610189025,-0.036306,31.1334306,0.034705643
155.7639213,0.000751186,0.000311716,0.751796117,0.001208613,-1.569180086,83.01906855,-2.914303952,2426.225038,2.613523687,-0.036329968,31.15263696,0.034736691
155.8599533,0.000718057,0.000359271,0.752065929,0.001133109,-1.569197942,83.09127812,-2.917793952,2429.21761,2.616861358,-0.036352476,31.17184333,0.03476757
155.9559853,0.000682824,0.000405396,0.752335742,0.001061333,-1.569226061,83.16351359,-2.921286098,2432.212027,2.620201978,-0.036373581,31.1910497,0.034798075
156.0520173,0.000645555,0.000450006,0.752605555,0.000994696,-1.56926379,83.23577497,-2.924780235,2435.208289,2.623545466,-0.03639336,31.21025607,0.034827998
156.1480493,0.000606325,0.000493015,0.752875367,0.000934636,-1.569310308,83.30806225,-2.928276207,2438.206395,2.626891715,-0.036411916,31.22946244,0.034857124
156.2440814,0.000565215,0.00053434,0.75314518,0.000882621,-1.569364631,83.38037542,-2.931773848,2441.206345,2.630240592,-0.036429377,31.24866881,0.034885236
156.3401134,0.000522297,0.000573906,0.753414993,0.000839838,-1.569425883,83.45271448,-2.935273063,2444.20814,2.633592039,-0.03644587,31.26787519,0.034912141
156.4361454,0.000477634,0.000611646,0.753684805,0.00080665,-1.569493198,83.52507943,-2.938773896,2447.211779,2.636946102,-0.036461557,31.28708157,0.034937763
156.5321774,0.000431312,0.000647476,0.753954618,0.000783621,-1.56956489,83.59747028,-2.942276266,2450.217262,2.6403026,-0.036476688,31.30628795,0.034962035
156.6282094,0.000383418,0.000681321,0.754224431,0.000771178,-1.569639312,83.66988702,-2.94578011,2453.22459,2.643661356,-0.036491504,31.32549433,0.034984912
156.7242414,0.000334045,0.000713109,0.754494243,0.000769595,-1.569714891,83.74232967,-2.949285387,2456.233763,2.647022204,-0.036506236,31.34470071,0.035006368
156.8202734,0.000283285,0.000742774,0.754764055,0.000778984,-1.569790126,83.81479821,-2.952792077,2459.24478,2.65038499,-0.036521102,31.3639071,0.035026404
156.9163054,0.000231233,0.000770254,0.755033867,0.000799302,-1.569863587,83.88729266,-2.956300181,2462.257641,2.653749573,-0.036536309,31.38311349,0.035045039
157.0123374,0.000177987,0.000795494,0.755303679,0.000830349,-1.569933918,83.95981301,-2.959809724,2465.272347,2.657115823,-0.036552053,31.40231988,0.035062315
157.1083695,0.000123646,0.000818442,0.755573491,0.000871766,-1.569999835,84.03235926,-2.963320751,2468.288897,2.660483622,-0.036568517,31.42152627,0.035078298
157.2044015,6.83E-05,0.000839054,0.755843303,0.000923037,-1.570060125,84.10493142,-2.966833329,2471.307291,2.663852864,-0.036585876,31.44073265,0.035093073
157.3004335,1.21E-05,0.000857289,0.756113114,0.000983489,-1.57011365,84.17752949,-2.970347549,2474.32753,2.667223454,-0.036604289,31.45993904,0.035106751
157.3964655,-4.49E-05,0.000873111,0.756382925,0.001052291,-1.570159343,84.25015346,-2.973863521,2477.349614,2.670595312,-0.036623907,31.47914543,0.035119461
157.4924975,-0.000102602,0.000886491,0.756652736,0.001128455,-1.570196208,84.32280334,-2.977381379,2480.373541,2.673968367,-0.036644868,31.49835182,0.035131357
157.5885295,-0.000160851,0.000897404,0.756922546,0.001210835,-1.570223324,84.39547913,-2.980901277,2483.399314,2.677342561,-0.036667298,31.51755821,0.035142614
157.6845615,-0.000219553,0.00090583,0.757192357,0.001298128,-1.57023984,84.46818083,-2.984423392,2486.42693,2.680717847,-0.036691314,31.53676459,0.035153429
157.7805935,-0.000278594,0.000911755,0.757462167,0.001388873,-1.570244979,84.54090844,-2.987947924,2489.456392,2.684094193,-0.036717019,31.55597097,0.03516402
157.8766255,-0.000337858,0.000915169,0.757731976,0.001481451,-1.570238036,84.61366196,-2.991475092,2492.487697,2.687471575,-0.036744505,31.57517735,0.035174631
157.9726576,-0.00039723,0.000916068,0.758001786,0.001574275,-1.57021838,84.68644139,-2.995005084,2495.520847,2.690849987,-0.036773859,31.59438373,0.035185505
158.0686896,-0.00045662,0.000914448,0.758271595,0.001666469,-1.570185819,84.75924672,-2.99853784,2498.555842,2.694229476,-0.036805114,31.6135901,0.035196828
158.1647216,-0.000515908,0.000910305,0.758541404,0.00175621,-1.570140773,84.83207796,-3.002073571,2501.59268,2.697610125,-0.03683817,31.63279647,0.035208873
158.2607536,-0.000574969,0.00090364,0.758811212,0.001841638,-1.570083798,84.90493511,-3.005612509,2504.631364,2.700992026,-0.0368729,31.65200284,0.035221911
158.3567856,-0.000633685,0.000894459,0.759081021,0.001921057,-1.570015552,84.97781817,-3.009154864,2507.671891,2.704375287,-0.036909167,31.6712092,0.035236185
158.4528176,-0.000691937,0.000882774,0.759350829,0.001992924,-1.56993679,85.05072714,-3.012700817,2510.714263,2.707760028,-0.036946818,31.69041556,0.035251916
158.5488496,-0.000749608,0.000868602,0.759620636,0.002055855,-1.569848372,85.12366202,-3.016250518,2513.75848,2.711146381,-0.03698569,31.70962192,0.035269298
158.6448816,-0.000806586,0.000851966,0.759890444,0.002108623,-1.569751255,85.19662282,-3.019804096,2516.804541,2.714534492,-0.037025606,31.72882827,0.035288501
158.7409136,-0.000862759,0.000832893,0.760160252,0.002150159,-1.569646498,85.26960955,-3.023361647,2519.852446,2.71792452,-0.037066375,31.74803462,0.035309672
158.8369456,-0.000918019,0.000811417,0.760430059,0.002179551,-1.56953526,85.34262219,-3.026923242,2522.902196,2.721316635,-0.037107795,31.76724096,0.035332931
158.9329777,-0.000972257,0.000787576,0.760699866,0.002196045,-1.569418802,85.41566076,-3.030488926,2525.95379,2.724711023,-0.03714965,31.7864473,0.035358375
159.0290097,-0.001025371,0.000761415,0.760969673,0.002199045,-1.569298482,85.48872525,-3.034058714,2529.007229,2.728107882,-0.037191713,31.80565364,0.035386075
159.1250417,-0.001077259,0.000732983,0.76123948,0.002188109,-1.569175763,85.56181568,-3.037632594,2532.062512,2.73150742,-0.03723374,31.82485997,0.035416079
159.2210737,-0.00112782,0.000702335,0.761509287,0.002162958,-1.569052206,85.63493204,-3.041210528,2535.11964,2.734909862,-0.03727548,31.8440663,0.035448408
159.3171057,-0.001176957,0.000669531,0.761779094,0.002123465,-1.568929473,85.70807434,-3.04479245,2538.178612,2.738315444,-0.037316664,31.86327263,0.035483061
159.4131377,-0.001224575,0.000634637,0.762048902,0.002069664,-1.568809326,85.78124257,-3.048378266,2541.239428,2.741724415,-0.037357012,31.88247896,0.035520009
159.5091697,-0.001270582,0.000597722,0.762318709,0.002001746,-1.568693628,85.85443675,-3.051967856,2544.302089,2.745137037,-0.037396233,31.90168528,0.035559203
159.6052017,-0.001314887,0.000558865,0.762588516,0.001920057,-1.568584342,85.92765688,-3.05556107,2547.366594,2.748553585,-0.037434021,31.9208916,0.035600564
159.7012337,-0.001357401,0.000518147,0.762858323,0.001825104,-1.568483533,86.00090295,-3.059157734,2550.432943,2.751974348,-0.037470058,31.94009792,0.035643992
159.7972658,-0.001398055,0.000475634,0.763128131,0.001717199,-1.568392545,86.07417499,-3.062757782,2553.501137,2.755399368,-0.037504083,31.95930424,0.035689406
159.8932978,-0.001436773,0.000431395,0.763397939,0.001597453,-1.568312433,86.14747297,-3.066361074,2556.571176,2.758828667,-0.037535904,31.97851056,0.035736581
159.9893298,-0.001473464,0.000385518,0.763667747,0.001467633,-1.568244672,86.2207969,-3.069967317,2559.643059,2.762262461,-0.037565318,31.99771687,0.035785199
160.0853618,-0.001508048,0.000338094,0.763937555,0.001329495,-1.568190534,86.29414676,-3.073576224,2562.716786,2.765700925,-0.037592155,32.01692319,0.035834945
160.1813938,-0.001540445,0.000289215,0.764207364,0.001184784,-1.568151081,86.36752256,-3.077187514,2565.792358,2.769144201,-0.037616276,32.03612952,0.035885507
160.2774258,-0.001570586,0.000238976,0.764477173,0.001035239,-1.568127173,86.44092428,-3.08080091,2568.869774,2.772592394,-0.037637576,32.05533584,0.035936578
160.3734578,-0.001598404,0.000187472,0.764746982,0.000882587,-1.568119461,86.51435191,-3.08441614,2571.949035,2.776045571,-0.037655981,32.07454216,0.035987852
160.4694898,-0.00162384,0.000134803,0.765016792,0.000728547,-1.568128391,86.58780546,-3.088032936,2575.03014,2.779503764,-0.037671447,32.09374849,0.036039031
160.5655218,-0.00164684,8.11E-05,0.765286602,0.000574829,-1.568154205,86.66128491,-3.091651037,2578.113089,2.782966969,-0.037683966,32.11295482,0.036089817
160.6615539,-0.001667356,2.64E-05,0.765556413,0.000423132,-1.568196935,86.73479026,-3.095270186,2581.197883,2.786435146,-0.037693557,32.13216116,0.036139919
160.7575859,-0.001685346,-2.92E-05,0.765826224,0.000275148,-1.568256409,86.80832151,-3.098890132,2584.284521,2.789908216,-0.037700275,32.1513675,0.036189047
160.8536179,-0.001700774,-8.55E-05,0.766096035,0.000132558,-1.568332251,86.88187865,-3.102510627,2587.373004,2.793386067,-0.037704205,32.17057384,0.036236916
160.9496499,-0.001713609,-0.00014242,0.766365848,-2.97E-06,-1.568423875,86.95546167,-3.10613143,2590.463331,2.796868549,-0.037705465,32.18978019,0.036283245
161.0456819,-0.001723826,-0.000199892,0.76663566,-0.000129761,-1.568530491,87.02907057,-3.109752303,2593.555502,2.800355475,-0.037704203,32.20898654,0.036327757
161.1417139,-0.001731406,-0.00025778,0.766905473,-0.000246173,-1.568651104,87.10270536,-3.113373016,2596.649518,2.803846622,-0.037700601,32.2281929,0.036370178
161.2377459,-0.001736337,-0.000315968,0.767175287,-0.000350558,-1.568784511,87.17636601,-3.116993341,2599.745379,2.807341733,-0.037694872,32.24739926,0.036410238
161.3337779,-0.001738611,-0.000374339,0.767445101,-0.00044128,-1.568929304,87.25005254,-3.120613056,2602.843083,2.810840511,-0.037687261,32.26660562,0.036447672
161.4298099,-0.001738226,-0.000432774,0.767714916,-0.000516716,-1.569083869,87.32376494,-3.124231945,2605.942633,2.814342625,-0.037678045,32.28581199,0.036482216
161.5258419,-0.001735188,-0.000491151,0.767984731,-0.000575257,-1.5692464,87.3975032,-3.127849799,2609.044026,2.817847712,-0.037667531,32.30501837,0.036513615
161.621874,-0.001729493,-0.000549373,0.768254547,-0.000616142,-1.569415621,87.47126733,-3.131466586,2612.147264,2.821355663,-0.037655989,32.32422475,0.036541721
161.717906,-0.001721142,-0.00060733,0.768524364,-0.000639076,-1.5695896,87.54505734,-3.135082291,2615.252347,2.824866239,-0.037643783,32.34343113,0.036566494
161.813938,-0.001710144,-0.0006649,0.76879418,-0.000643702,-1.569765971,87.61887323,-3.138696859,2618.359274,2.828379049,-0.03763132,32.36263752,0.036587899
161.90997,-0.001696517,-0.000721962,0.769063998,-0.00062986,-1.569942475,87.69271502,-3.142310266,2621.468045,2.831893723,-0.037618991,32.38184391,0.036605936
162.006002,-0.00168028,-0.000778399,0.769333815,-0.000597586,-1.570116964,87.76658271,-3.145922521,2624.578661,2.83540991,-0.037607166,32.4010503,0.036620635
162.102034,-0.001661462,-0.000834095,0.769603634,-0.000547109,-1.570287395,87.84047631,-3.149533667,2627.691121,2.83892728,-0.037596199,32.42025669,0.036632055
162.198066,-0.001640095,-0.000888939,0.769873452,-0.000478857,-1.570451832,87.91439583,-3.153143783,2630.805426,2.842445524,-0.037586423,32.43946309,0.036640289
162.294098,-0.001616217,-0.000942821,0.770143271,-0.000393449,-1.570608449,87.98834126,-3.156752978,2633.921575,2.84596435,-0.037578155,32.45866949,0.036645459
162.39013,-0.001589872,-0.000995633,0.77041309,-0.000291704,-1.570755528,88.06231262,-3.160361397,2637.039568,2.84948349,-0.037571694,32.47787589,0.03664772
162.4861621,-0.001561108,-0.00104727,0.77068291,-0.000174635,-1.570891456,88.1363099,-3.163969217,2640.159406,2.853002693,-0.037567317,32.4970823,0.036647256
162.5821941,-0.001529982,-0.001097632,0.77095273,-4.34E-05,-1.571014732,88.21033311,-3.16757665,2643.281089,2.85652173,-0.037565287,32.5162887,0.036644283
162.6782261,-0.001496553,-0.001146618,0.77122255,0.000100452,-1.571123958,88.28438225,-3.171183942,2646.404616,2.860040392,-0.037565846,32.5354951,0.036639048
162.7742581,-0.001460887,-0.001194131,0.77149237,0.000255466,-1.571217847,88.35845731,-3.17479137,2649.529987,2.863558489,-0.037569218,32.5547015,0.03663183
162.8702901,-0.001423055,-0.001240077,0.77176219,0.000419799,-1.57129522,88.4325583,-3.178399246,2652.657202,2.867075852,-0.037575611,32.5739079,0.036622937
162.9663221,-0.001383135,-0.001284364,0.77203201,0.000591461,-1.571355003,88.50668522,-3.182007917,2655.786263,2.870592332,-0.03758521,32.5931143,0.03661271
163.0623541,-0.00134121,-0.001326904,0.772301831,0.000768268,-1.571396234,88.58083807,-3.185617762,2658.917167,2.874107801,-0.037598187,32.61232069,0.03660152
163.1583861,-0.001297361,-0.001367613,0.772571651,0.000948159,-1.571418105,88.65501683,-3.1892291,2662.049916,2.877622161,-0.037614687,32.63152708,0.036589732
163.2544181,-0.001251659,-0.001406418,0.772841471,0.001129635,-1.571420459,88.72922151,-3.192842062,2665.184509,2.881135395,-0.037634749,32.65073347,0.036577654
163.3504502,-0.001204196,-0.00144323,0.773111292,0.001310248,-1.571403591,88.80345209,-3.196457048,2668.320947,2.884647512,-0.037658314,32.66993986,0.036565703
163.4464822,-0.001155066,-0.001477966,0.773381112,0.00148763,-1.571367949,88.87770859,-3.200074455,2671.459229,2.888158548,-0.037685298,32.68914624,0.036554282
163.5425142,-0.001104367,-0.001510549,0.773650932,0.001659585,-1.571314134,88.95199098,-3.203694652,2674.599356,2.891668565,-0.03771559,32.70835261,0.036543765
163.6385462,-0.001052199,-0.001540906,0.773920752,0.001824082,-1.571242896,89.02629927,-3.207317979,2677.741327,2.895177651,-0.037749056,32.72755898,0.036534501
163.7345782,-0.000998665,-0.001568972,0.774190571,0.001979262,-1.571155139,89.10063345,-3.210944747,2680.885143,2.898685924,-0.037785538,32.74676535,0.036526811
163.8306102,-0.00094387,-0.001594686,0.77446039,0.002123434,-1.571051916,89.17499353,-3.214575239,2684.030803,2.902193528,-0.037824852,32.76597171,0.03652099
163.9266422,-0.00088792,-0.001617994,0.774730209,0.002255075,-1.570934431,89.2493795,-3.21820971,2687.178307,2.905700633,-0.037866791,32.78517807,0.036517305
164.0226742,-0.000830924,-0.001638846,0.775000027,0.002372833,-1.57080404,89.32379137,-3.221848386,2690.327656,2.909207438,-0.037911124,32.80438442,0.036515998
164.1187062,-0.000772996,-0.001657199,0.775269845,0.002475524,-1.57066225,89.39822913,-3.225491466,2693.478849,2.912714168,-0.037957593,32.82359076,0.036517283
164.2147382,-0.000714248,-0.001673015,0.775539663,0.002562134,-1.570510719,89.47269279,-3.229139118,2696.631887,2.916221077,-0.038005919,32.8427971,0.036521348
164.3107703,-0.000654799,-0.001686264,0.77580948,0.002631815,-1.570351255,89.54718236,-3.232791484,2699.786769,2.919728443,-0.038055797,32.86200344,0.036528355
164.4068023,-0.000594766,-0.001696917,0.776079297,0.002683892,-1.570185819,89.62169783,-3.236448675,2702.943495,2.923236576,-0.038106897,32.88120977,0.036538437
164.5028343,-0.000534271,-0.001704956,0.776349113,0.002717857,-1.570016522,89.69623922,-3.240110778,2706.102066,2.926745808,-0.038158864,32.9004161,0.036551701
164.5988663,-0.000473439,-0.001710365,0.776618929,0.00273337,-1.569845626,89.77080653,-3.243777846,2709.262481,2.930256502,-0.038211322,32.91962243,0.036568229
164.6948983,-0.000412394,-0.001713135,0.776888744,0.002730263,-1.569675544,89.84539976,-3.247449907,2712.424741,2.933769047,-0.038263867,32.93882875,0.036588075
164.7909303,-0.000351246,-0.001713266,0.777158558,0.002708201,-1.56950816,89.92001894,-3.251127022,2715.588845,2.937283631,-0.038316132,32.95803506,0.036611313
